Month,Canton,Companies (Y),Tax Burden (TX),Working Population (WP),Share of financial Sector (f),Share of IT Sector (it),Treatment (t)
2020-07-31,GE,11,2800.5,316942.0,0.4545454545454545,0.1818181818181818,0.0
2020-07-31,JU,0,3546.15,42660.0,,,0.0
2020-08-31,ZG,77,2848.8,80234.0,0.4285714285714285,0.4155844155844156,0.0
2020-08-31,ZH,33,4356.0,980693.0,0.4545454545454545,0.3939393939393939,0.0
2020-08-31,BE,3,3179.65,622565.0,0.3333333333333333,0.0,0.0
2020-08-31,LU,1,2629.7,256790.0,1.0,0.0,0.0
2020-08-31,UR,1,2531.5948,21739.0,0.0,0.0,0.0
2020-08-31,SZ,4,2813.65,101197.0,0.5,0.5,0.0
2020-08-31,OW,1,2556.5,23034.0,1.0,0.0,0.0
2020-08-31,NW,0,2548.0,26388.0,,,0.0
2020-08-31,GL,0,2700.0,24610.0,,,0.0
2020-08-31,FR,0,2827.7,201329.0,,,0.0
2020-08-31,SO,0,3232.0,168974.0,,,0.0
2020-08-31,BS,1,2695.0,123788.0,0.0,0.0,0.0
2020-08-31,BL,0,3707.4,170100.0,,,0.0
2020-08-31,SH,1,2812.1620000000003,49632.0,0.0,0.0,0.0
2020-08-31,AR,0,3390.0,32940.0,,,0.0
2020-08-31,AI,0,2537.5,9621.0,,,0.0
2020-08-31,SG,1,2899.976,313333.0,1.0,0.0,0.0
2020-08-31,GR,1,3348.0,120785.0,1.0,0.0,0.0
2020-08-31,AG,1,3021.2,427461.0,0.0,0.0,0.0
2020-08-31,TG,0,2672.7,174019.0,,,0.0
2020-08-31,TI,14,3864.11,207438.0,0.0714285714285714,0.5714285714285714,0.0
2020-08-31,VD,4,2806.466666666667,502049.0,0.75,0.25,0.0
2020-08-31,VS,0,2649.0,210723.0,,,0.0
2020-08-31,NE,5,2716.0,105285.0,0.6,0.4,0.0
2020-08-31,GE,11,2800.5,316942.0,0.4545454545454545,0.1818181818181818,0.0
2020-08-31,JU,0,3546.15,42660.0,,,0.0
2020-09-30,ZG,77,2848.8,80234.0,0.4285714285714285,0.4155844155844156,0.0
2020-09-30,ZH,33,4356.0,980693.0,0.4545454545454545,0.3939393939393939,0.0
2020-09-30,BE,4,3179.65,622565.0,0.25,0.0,0.0
2020-09-30,LU,1,2629.7,256790.0,1.0,0.0,0.0
2020-09-30,UR,1,2531.5948,21739.0,0.0,0.0,0.0
2020-09-30,SZ,4,2813.65,101197.0,0.5,0.5,0.0
2020-09-30,OW,1,2556.5,23034.0,1.0,0.0,0.0
2020-09-30,NW,0,2548.0,26388.0,,,0.0
2020-09-30,GL,0,2700.0,24610.0,,,0.0
2020-09-30,FR,0,2827.7,201329.0,,,0.0
2020-09-30,SO,0,3232.0,168974.0,,,0.0
2020-09-30,BS,1,2695.0,123788.0,0.0,0.0,0.0
2020-09-30,BL,0,3707.4,170100.0,,,0.0
2020-09-30,SH,1,2812.1620000000003,49632.0,0.0,0.0,0.0
2020-09-30,AR,0,3390.0,32940.0,,,0.0
2020-09-30,AI,0,2537.5,9621.0,,,0.0
2020-09-30,SG,1,2899.976,313333.0,1.0,0.0,0.0
2020-09-30,GR,1,3348.0,120785.0,1.0,0.0,0.0
2020-09-30,AG,1,3021.2,427461.0,0.0,0.0,0.0
2020-09-30,TG,0,2672.7,174019.0,,,0.0
2020-09-30,TI,14,3864.11,207438.0,0.0714285714285714,0.5714285714285714,0.0
2020-09-30,VD,4,2806.466666666667,502049.0,0.75,0.25,0.0
2020-09-30,VS,0,2649.0,210723.0,,,0.0
2020-09-30,NE,5,2716.0,105285.0,0.6,0.4,0.0
2020-09-30,GE,11,2800.5,316942.0,0.4545454545454545,0.1818181818181818,0.0
2020-09-30,JU,0,3546.15,42660.0,,,0.0
2020-10-31,ZG,78,2848.8,80234.0,0.4230769230769231,0.4230769230769231,0.0
2020-10-31,ZH,33,4356.0,980693.0,0.4545454545454545,0.3939393939393939,0.0
2020-10-31,BE,4,3179.65,622565.0,0.25,0.0,0.0
2020-10-31,LU,1,2629.7,256790.0,1.0,0.0,0.0
2020-10-31,UR,1,2531.5948,21739.0,0.0,0.0,0.0
2020-10-31,SZ,4,2813.65,101197.0,0.5,0.5,0.0
2020-10-31,OW,1,2556.5,23034.0,1.0,0.0,0.0
2020-10-31,NW,0,2548.0,26388.0,,,0.0
2020-10-31,GL,0,2700.0,24610.0,,,0.0
2020-10-31,FR,0,2827.7,201329.0,,,0.0
2020-10-31,SO,0,3232.0,168974.0,,,0.0
2020-10-31,BS,1,2695.0,123788.0,0.0,0.0,0.0
2020-10-31,BL,0,3707.4,170100.0,,,0.0
2020-10-31,SH,1,2812.1620000000003,49632.0,0.0,0.0,0.0
2020-10-31,AR,0,3390.0,32940.0,,,0.0
2020-10-31,AI,0,2537.5,9621.0,,,0.0
2020-10-31,SG,1,2899.976,313333.0,1.0,0.0,0.0
2020-10-31,GR,1,3348.0,120785.0,1.0,0.0,0.0
2020-10-31,AG,1,3021.2,427461.0,0.0,0.0,0.0
2020-10-31,TG,0,2672.7,174019.0,,,0.0
2020-10-31,TI,14,3864.11,207438.0,0.0714285714285714,0.5714285714285714,0.0
2020-10-31,VD,4,2806.466666666667,502049.0,0.75,0.25,0.0
2020-10-31,VS,0,2649.0,210723.0,,,0.0
2020-10-31,NE,5,2716.0,105285.0,0.6,0.4,0.0
2020-10-31,GE,11,2800.5,316942.0,0.4545454545454545,0.1818181818181818,0.0
2020-10-31,JU,0,3546.15,42660.0,,,0.0
2020-11-30,ZG,80,2848.8,80234.0,0.425,0.4125,0.0
2020-11-30,ZH,35,4356.0,980693.0,0.4571428571428571,0.4,0.0
2020-11-30,BE,4,3179.65,622565.0,0.25,0.0,0.0
2020-11-30,LU,2,2629.7,256790.0,1.0,0.0,0.0
2020-11-30,UR,1,2531.5948,21739.0,0.0,0.0,0.0
2020-11-30,SZ,4,2813.65,101197.0,0.5,0.5,0.0
2020-11-30,OW,1,2556.5,23034.0,1.0,0.0,0.0
2020-11-30,NW,0,2548.0,26388.0,,,0.0
2020-11-30,GL,0,2700.0,24610.0,,,0.0
2020-11-30,FR,0,2827.7,201329.0,,,0.0
2020-11-30,SO,0,3232.0,168974.0,,,0.0
2020-11-30,BS,1,2695.0,123788.0,0.0,0.0,0.0
2020-11-30,BL,0,3707.4,170100.0,,,0.0
2020-11-30,SH,1,2812.1620000000003,49632.0,0.0,0.0,0.0
2020-11-30,AR,0,3390.0,32940.0,,,0.0
2020-11-30,AI,0,2537.5,9621.0,,,0.0
2020-11-30,SG,1,2899.976,313333.0,1.0,0.0,0.0
2020-11-30,GR,1,3348.0,120785.0,1.0,0.0,0.0
2020-11-30,AG,1,3021.2,427461.0,0.0,0.0,0.0
2020-11-30,TG,0,2672.7,174019.0,,,0.0
2020-11-30,TI,14,3864.11,207438.0,0.0714285714285714,0.5714285714285714,0.0
2020-11-30,VD,4,2806.466666666667,502049.0,0.75,0.25,0.0
2020-11-30,VS,0,2649.0,210723.0,,,0.0
2020-11-30,NE,5,2716.0,105285.0,0.6,0.4,0.0
2020-11-30,GE,11,2800.5,316942.0,0.4545454545454545,0.1818181818181818,0.0
2020-11-30,JU,0,3546.15,42660.0,,,0.0
2020-12-31,ZG,82,2848.8,80234.0,0.4146341463414634,0.4146341463414634,0.0
2020-12-31,ZH,36,4356.0,980693.0,0.4444444444444444,0.3888888888888889,0.0
2020-12-31,BE,4,3179.65,622565.0,0.25,0.0,0.0
2020-12-31,LU,2,2629.7,256790.0,1.0,0.0,0.0
2020-12-31,UR,1,2531.5948,21739.0,0.0,0.0,0.0
2020-12-31,SZ,4,2813.65,101197.0,0.5,0.5,0.0
2020-12-31,OW,1,2556.5,23034.0,1.0,0.0,0.0
2020-12-31,NW,0,2548.0,26388.0,,,0.0
2020-12-31,GL,0,2700.0,24610.0,,,0.0
2020-12-31,FR,0,2827.7,201329.0,,,0.0
2020-12-31,SO,0,3232.0,168974.0,,,0.0
2020-12-31,BS,1,2695.0,123788.0,0.0,0.0,0.0
2020-12-31,BL,0,3707.4,170100.0,,,0.0
2020-12-31,SH,1,2812.1620000000003,49632.0,0.0,0.0,0.0
2020-12-31,AR,0,3390.0,32940.0,,,0.0
2020-12-31,AI,0,2537.5,9621.0,,,0.0
2020-12-31,SG,1,2899.976,313333.0,1.0,0.0,0.0
2020-12-31,GR,1,3348.0,120785.0,1.0,0.0,0.0
2020-12-31,AG,1,3021.2,427461.0,0.0,0.0,0.0
2020-12-31,TG,0,2672.7,174019.0,,,0.0
2020-12-31,TI,15,3864.11,207438.0,0.0666666666666666,0.6,0.0
2020-12-31,VD,4,2806.466666666667,502049.0,0.75,0.25,0.0
2020-12-31,VS,0,2649.0,210723.0,,,0.0
2020-12-31,NE,5,2716.0,105285.0,0.6,0.4,0.0
2020-12-31,GE,11,2800.5,316942.0,0.4545454545454545,0.1818181818181818,0.0
2020-12-31,JU,0,3546.15,42660.0,,,0.0
2021-01-31,ZG,83,2826.75,80641.0,0.4216867469879518,0.4096385542168674,1.0
2021-01-31,ZH,36,4072.0,984746.0,0.4444444444444444,0.3888888888888889,0.0
2021-01-31,BE,4,3114.45,621199.0,0.25,0.0,0.0
2021-01-31,LU,3,2629.7,258090.0,0.6666666666666666,0.0,0.0
2021-01-31,UR,1,2529.646,21709.0,0.0,0.0,0.0
2021-01-31,SZ,4,2813.65,101748.0,0.5,0.5,0.0
2021-01-31,OW,1,2556.5,23127.0,1.0,0.0,0.0
2021-01-31,NW,0,2404.0,26489.0,,,0.0
2021-01-31,GL,0,2678.0,24747.0,,,0.0
2021-01-31,FR,0,2827.7,203367.0,,,0.0
2021-01-31,SO,0,3141.0,169413.0,,,0.0
2021-01-31,BS,1,2695.0,122872.0,0.0,0.0,0.0
2021-01-31,BL,0,3707.4,170238.0,,,0.0
2021-01-31,SH,1,2791.7300000000005,49828.0,0.0,0.0,0.0
2021-01-31,AR,0,3390.0,32862.0,,,0.0
2021-01-31,AI,0,2537.5,9616.0,,,0.0
2021-01-31,SG,1,2899.976,314899.0,1.0,0.0,0.0
2021-01-31,GR,1,3348.0,121024.0,1.0,0.0,0.0
2021-01-31,AG,1,3013.6,430594.0,0.0,0.0,0.0
2021-01-31,TG,0,2672.7,174636.0,,,0.0
2021-01-31,TI,15,3864.11,207470.0,0.0666666666666666,0.6,0.0
2021-01-31,VD,4,2800.7333333333336,506501.0,0.75,0.25,0.0
2021-01-31,VS,0,2649.0,213030.0,,,0.0
2021-01-31,NE,5,2716.0,105216.0,0.6,0.4,0.0
2021-01-31,GE,11,2867.3154375,317976.0,0.4545454545454545,0.1818181818181818,0.0
2021-01-31,JU,0,3546.15,42536.0,,,0.0
2021-02-28,ZG,84,2826.75,80641.0,0.4285714285714285,0.4047619047619047,1.0
2021-02-28,ZH,36,4072.0,984746.0,0.4444444444444444,0.3888888888888889,0.0
2021-02-28,BE,4,3114.45,621199.0,0.25,0.0,0.0
2021-02-28,LU,4,2629.7,258090.0,0.5,0.25,0.0
2021-02-28,UR,1,2529.646,21709.0,0.0,0.0,0.0
2021-02-28,SZ,4,2813.65,101748.0,0.5,0.5,0.0
2021-02-28,OW,1,2556.5,23127.0,1.0,0.0,0.0
2021-02-28,NW,0,2404.0,26489.0,,,0.0
2021-02-28,GL,0,2678.0,24747.0,,,0.0
2021-02-28,FR,0,2827.7,203367.0,,,0.0
2021-02-28,SO,0,3141.0,169413.0,,,0.0
2021-02-28,BS,1,2695.0,122872.0,0.0,0.0,0.0
2021-02-28,BL,0,3707.4,170238.0,,,0.0
2021-02-28,SH,1,2791.7300000000005,49828.0,0.0,0.0,0.0
2021-02-28,AR,0,3390.0,32862.0,,,0.0
2021-02-28,AI,0,2537.5,9616.0,,,0.0
2021-02-28,SG,1,2899.976,314899.0,1.0,0.0,0.0
2021-02-28,GR,1,3348.0,121024.0,1.0,0.0,0.0
2021-02-28,AG,1,3013.6,430594.0,0.0,0.0,0.0
2021-02-28,TG,0,2672.7,174636.0,,,0.0
2021-02-28,TI,15,3864.11,207470.0,0.0666666666666666,0.6,0.0
2021-02-28,VD,4,2800.7333333333336,506501.0,0.75,0.25,0.0
2021-02-28,VS,1,2649.0,213030.0,0.0,0.0,0.0
2021-02-28,NE,5,2716.0,105216.0,0.6,0.4,0.0
2021-02-28,GE,11,2867.3154375,317976.0,0.4545454545454545,0.1818181818181818,0.0
2021-02-28,JU,0,3546.15,42536.0,,,0.0
2021-03-31,ZG,87,2826.75,80641.0,0.4137931034482758,0.3908045977011494,1.0
2021-03-31,ZH,37,4072.0,984746.0,0.4324324324324324,0.4054054054054054,0.0
2021-03-31,BE,4,3114.45,621199.0,0.25,0.0,0.0
2021-03-31,LU,4,2629.7,258090.0,0.5,0.25,0.0
2021-03-31,UR,1,2529.646,21709.0,0.0,0.0,0.0
2021-03-31,SZ,5,2813.65,101748.0,0.4,0.6,0.0
2021-03-31,OW,1,2556.5,23127.0,1.0,0.0,0.0
2021-03-31,NW,0,2404.0,26489.0,,,0.0
2021-03-31,GL,0,2678.0,24747.0,,,0.0
2021-03-31,FR,0,2827.7,203367.0,,,0.0
2021-03-31,SO,0,3141.0,169413.0,,,0.0
2021-03-31,BS,1,2695.0,122872.0,0.0,0.0,0.0
2021-03-31,BL,0,3707.4,170238.0,,,0.0
2021-03-31,SH,1,2791.7300000000005,49828.0,0.0,0.0,0.0
2021-03-31,AR,0,3390.0,32862.0,,,0.0
2021-03-31,AI,0,2537.5,9616.0,,,0.0
2021-03-31,SG,1,2899.976,314899.0,1.0,0.0,0.0
2021-03-31,GR,1,3348.0,121024.0,1.0,0.0,0.0
2021-03-31,AG,1,3013.6,430594.0,0.0,0.0,0.0
2021-03-31,TG,0,2672.7,174636.0,,,0.0
2021-03-31,TI,15,3864.11,207470.0,0.0666666666666666,0.6,0.0
2021-03-31,VD,5,2800.7333333333336,506501.0,0.8,0.2,0.0
2021-03-31,VS,2,2649.0,213030.0,0.5,0.0,0.0
2021-03-31,NE,5,2716.0,105216.0,0.6,0.4,0.0
2021-03-31,GE,11,2867.3154375,317976.0,0.4545454545454545,0.1818181818181818,0.0
2021-03-31,JU,0,3546.15,42536.0,,,0.0
2021-04-30,ZG,88,2826.75,80641.0,0.4090909090909091,0.3977272727272727,1.0
2021-04-30,ZH,38,4072.0,984746.0,0.4210526315789473,0.3947368421052631,0.0
2021-04-30,BE,4,3114.45,621199.0,0.25,0.0,0.0
2021-04-30,LU,4,2629.7,258090.0,0.5,0.25,0.0
2021-04-30,UR,1,2529.646,21709.0,0.0,0.0,0.0
2021-04-30,SZ,5,2813.65,101748.0,0.4,0.6,0.0
2021-04-30,OW,1,2556.5,23127.0,1.0,0.0,0.0
2021-04-30,NW,0,2404.0,26489.0,,,0.0
2021-04-30,GL,0,2678.0,24747.0,,,0.0
2021-04-30,FR,0,2827.7,203367.0,,,0.0
2021-04-30,SO,0,3141.0,169413.0,,,0.0
2021-04-30,BS,1,2695.0,122872.0,0.0,0.0,0.0
2021-04-30,BL,0,3707.4,170238.0,,,0.0
2021-04-30,SH,1,2791.7300000000005,49828.0,0.0,0.0,0.0
2021-04-30,AR,0,3390.0,32862.0,,,0.0
2021-04-30,AI,0,2537.5,9616.0,,,0.0
2021-04-30,SG,1,2899.976,314899.0,1.0,0.0,0.0
2021-04-30,GR,1,3348.0,121024.0,1.0,0.0,0.0
2021-04-30,AG,1,3013.6,430594.0,0.0,0.0,0.0
2021-04-30,TG,0,2672.7,174636.0,,,0.0
2021-04-30,TI,15,3864.11,207470.0,0.0666666666666666,0.6,0.0
2021-04-30,VD,5,2800.7333333333336,506501.0,0.8,0.2,0.0
2021-04-30,VS,2,2649.0,213030.0,0.5,0.0,0.0
2021-04-30,NE,5,2716.0,105216.0,0.6,0.4,0.0
2021-04-30,GE,11,2867.3154375,317976.0,0.4545454545454545,0.1818181818181818,0.0
2021-04-30,JU,0,3546.15,42536.0,,,0.0
2021-05-31,ZG,91,2826.75,80641.0,0.4175824175824176,0.3956043956043956,1.0
2021-05-31,ZH,40,4072.0,984746.0,0.425,0.4,0.0
2021-05-31,BE,4,3114.45,621199.0,0.25,0.0,0.0
2021-05-31,LU,4,2629.7,258090.0,0.5,0.25,0.0
2021-05-31,UR,1,2529.646,21709.0,0.0,0.0,0.0
2021-05-31,SZ,5,2813.65,101748.0,0.4,0.6,0.0
2021-05-31,OW,1,2556.5,23127.0,1.0,0.0,0.0
2021-05-31,NW,0,2404.0,26489.0,,,0.0
2021-05-31,GL,0,2678.0,24747.0,,,0.0
2021-05-31,FR,0,2827.7,203367.0,,,0.0
2021-05-31,SO,0,3141.0,169413.0,,,0.0
2021-05-31,BS,1,2695.0,122872.0,0.0,0.0,0.0
2021-05-31,BL,0,3707.4,170238.0,,,0.0
2021-05-31,SH,1,2791.7300000000005,49828.0,0.0,0.0,0.0
2021-05-31,AR,0,3390.0,32862.0,,,0.0
2021-05-31,AI,0,2537.5,9616.0,,,0.0
2021-05-31,SG,1,2899.976,314899.0,1.0,0.0,0.0
2021-05-31,GR,2,3348.0,121024.0,1.0,0.0,0.0
2021-05-31,AG,1,3013.6,430594.0,0.0,0.0,0.0
2021-05-31,TG,0,2672.7,174636.0,,,0.0
2021-05-31,TI,15,3864.11,207470.0,0.0666666666666666,0.6,0.0
2021-05-31,VD,5,2800.7333333333336,506501.0,0.8,0.2,0.0
2021-05-31,VS,2,2649.0,213030.0,0.5,0.0,0.0
2021-05-31,NE,5,2716.0,105216.0,0.6,0.4,0.0
2021-05-31,GE,11,2867.3154375,317976.0,0.4545454545454545,0.1818181818181818,0.0
2021-05-31,JU,0,3546.15,42536.0,,,0.0
2021-06-30,ZG,94,2826.75,80641.0,0.425531914893617,0.3936170212765957,1.0
2021-06-30,ZH,42,4072.0,984746.0,0.4285714285714285,0.4047619047619047,0.0
2021-06-30,BE,4,3114.45,621199.0,0.25,0.0,0.0
2021-06-30,LU,4,2629.7,258090.0,0.5,0.25,0.0
2021-06-30,UR,1,2529.646,21709.0,0.0,0.0,0.0
2021-06-30,SZ,5,2813.65,101748.0,0.4,0.6,0.0
2021-06-30,OW,1,2556.5,23127.0,1.0,0.0,0.0
2021-06-30,NW,0,2404.0,26489.0,,,0.0
2021-06-30,GL,0,2678.0,24747.0,,,0.0
2021-06-30,FR,1,2827.7,203367.0,1.0,0.0,0.0
2021-06-30,SO,0,3141.0,169413.0,,,0.0
2021-06-30,BS,1,2695.0,122872.0,0.0,0.0,0.0
2021-06-30,BL,0,3707.4,170238.0,,,0.0
2021-06-30,SH,1,2791.7300000000005,49828.0,0.0,0.0,0.0
2021-06-30,AR,0,3390.0,32862.0,,,0.0
2021-06-30,AI,0,2537.5,9616.0,,,0.0
2021-06-30,SG,1,2899.976,314899.0,1.0,0.0,0.0
2021-06-30,GR,2,3348.0,121024.0,1.0,0.0,0.0
2021-06-30,AG,1,3013.6,430594.0,0.0,0.0,0.0
2021-06-30,TG,0,2672.7,174636.0,,,0.0
2021-06-30,TI,15,3864.11,207470.0,0.0666666666666666,0.6,0.0
2021-06-30,VD,6,2800.7333333333336,506501.0,0.8333333333333334,0.1666666666666666,0.0
2021-06-30,VS,2,2649.0,213030.0,0.5,0.0,0.0
2021-06-30,NE,5,2716.0,105216.0,0.6,0.4,0.0
2021-06-30,GE,11,2867.3154375,317976.0,0.4545454545454545,0.1818181818181818,0.0
2021-06-30,JU,0,3546.15,42536.0,,,0.0
2021-07-31,ZG,95,2826.75,80641.0,0.4210526315789473,0.4,1.0
2021-07-31,ZH,42,4072.0,984746.0,0.4285714285714285,0.4047619047619047,0.0
2021-07-31,BE,4,3114.45,621199.0,0.25,0.0,0.0
2021-07-31,LU,4,2629.7,258090.0,0.5,0.25,0.0
2021-07-31,UR,1,2529.646,21709.0,0.0,0.0,0.0
2021-07-31,SZ,5,2813.65,101748.0,0.4,0.6,0.0
2021-07-31,OW,1,2556.5,23127.0,1.0,0.0,0.0
2021-07-31,NW,0,2404.0,26489.0,,,0.0
2021-07-31,GL,0,2678.0,24747.0,,,0.0
2021-07-31,FR,1,2827.7,203367.0,1.0,0.0,0.0
2021-07-31,SO,0,3141.0,169413.0,,,0.0
2021-07-31,BS,1,2695.0,122872.0,0.0,0.0,0.0
2021-07-31,BL,0,3707.4,170238.0,,,0.0
2021-07-31,SH,1,2791.7300000000005,49828.0,0.0,0.0,0.0
2021-07-31,AR,0,3390.0,32862.0,,,0.0
2021-07-31,AI,0,2537.5,9616.0,,,0.0
2021-07-31,SG,1,2899.976,314899.0,1.0,0.0,0.0
2021-07-31,GR,2,3348.0,121024.0,1.0,0.0,0.0
2021-07-31,AG,1,3013.6,430594.0,0.0,0.0,0.0
2021-07-31,TG,0,2672.7,174636.0,,,0.0
2021-07-31,TI,15,3864.11,207470.0,0.0666666666666666,0.6,0.0
2021-07-31,VD,6,2800.7333333333336,506501.0,0.8333333333333334,0.1666666666666666,0.0
2021-07-31,VS,2,2649.0,213030.0,0.5,0.0,0.0
2021-07-31,NE,6,2716.0,105216.0,0.5,0.5,0.0
2021-07-31,GE,12,2867.3154375,317976.0,0.4166666666666667,0.25,0.0
2021-07-31,JU,0,3546.15,42536.0,,,0.0
2021-08-31,ZG,96,2826.75,80641.0,0.4166666666666667,0.3958333333333333,1.0
2021-08-31,ZH,42,4072.0,984746.0,0.4285714285714285,0.4047619047619047,0.0
2021-08-31,BE,4,3114.45,621199.0,0.25,0.0,0.0
2021-08-31,LU,4,2629.7,258090.0,0.5,0.25,0.0
2021-08-31,UR,1,2529.646,21709.0,0.0,0.0,0.0
2021-08-31,SZ,5,2813.65,101748.0,0.4,0.6,0.0
2021-08-31,OW,1,2556.5,23127.0,1.0,0.0,0.0
2021-08-31,NW,0,2404.0,26489.0,,,0.0
2021-08-31,GL,0,2678.0,24747.0,,,0.0
2021-08-31,FR,1,2827.7,203367.0,1.0,0.0,0.0
2021-08-31,SO,0,3141.0,169413.0,,,0.0
2021-08-31,BS,1,2695.0,122872.0,0.0,0.0,0.0
2021-08-31,BL,0,3707.4,170238.0,,,0.0
2021-08-31,SH,1,2791.7300000000005,49828.0,0.0,0.0,0.0
2021-08-31,AR,0,3390.0,32862.0,,,0.0
2021-08-31,AI,0,2537.5,9616.0,,,0.0
2021-08-31,SG,1,2899.976,314899.0,1.0,0.0,0.0
2021-08-31,GR,2,3348.0,121024.0,1.0,0.0,0.0
2021-08-31,AG,1,3013.6,430594.0,0.0,0.0,0.0
2021-08-31,TG,0,2672.7,174636.0,,,0.0
