,month,canton,companies,tax burden,working population,share of financial sector,share of IT sector,treatment
374,2017-03-31,SO,0,3273.2,167169.0,,,0.0
375,2017-03-31,BS,0,4857.0,122052.0,,,0.0
376,2017-03-31,BL,0,3542.0,169687.0,,,0.0
377,2017-03-31,SH,1,3364.0,48973.0,0.0,0.0,0.0
378,2017-03-31,AR,0,3390.0,33438.0,,,0.0
379,2017-03-31,AI,0,2838.0,9613.0,,,0.0
380,2017-03-31,SG,0,3476.0,309810.0,,,0.0
381,2017-03-31,GR,0,3602.0,120638.0,,,0.0
382,2017-03-31,AG,0,3021.2,418619.0,,,0.0
383,2017-03-31,TG,0,3286.0,170831.0,,,0.0
384,2017-03-31,TI,0,4365.42,210041.0,,,0.0
385,2017-03-31,VD,1,4267.26,488905.0,0.0,1.0,0.0
386,2017-03-31,VS,0,2812.5,207639.0,,,0.0
387,2017-03-31,NE,0,3126.0,106567.0,,,0.0
388,2017-03-31,GE,0,4892.0,309359.0,,,0.0
389,2017-03-31,JU,0,4408.6,42657.0,,,0.0
390,2017-04-30,ZG,12,2361.0,79087.0,0.33,0.42,0.0
391,2017-04-30,ZH,7,4356.0,952121.0,0.29,0.71,0.0
392,2017-04-30,BE,0,3180.9,622668.0,,,0.0
393,2017-04-30,LU,0,2629.7,252896.0,,,0.0
394,2017-04-30,UR,0,2990.19,21656.0,,,0.0
395,2017-04-30,SZ,0,3063.45,99111.0,,,0.0
396,2017-04-30,OW,1,2726.3,23079.0,1.0,0.0,0.0
397,2017-04-30,NW,0,2541.0,26620.0,,,0.0
398,2017-04-30,GL,0,3362.0,24631.0,,,0.0
399,2017-04-30,FR,0,3103.05,195404.0,,,0.0
400,2017-04-30,SO,0,3273.2,167169.0,,,0.0
401,2017-04-30,BS,0,4857.0,122052.0,,,0.0
402,2017-04-30,BL,0,3542.0,169687.0,,,0.0
403,2017-04-30,SH,1,3364.0,48973.0,0.0,0.0,0.0
404,2017-04-30,AR,0,3390.0,33438.0,,,0.0
405,2017-04-30,AI,0,2838.0,9613.0,,,0.0
406,2017-04-30,SG,0,3476.0,309810.0,,,0.0
407,2017-04-30,GR,0,3602.0,120638.0,,,0.0
408,2017-04-30,AG,0,3021.2,418619.0,,,0.0
409,2017-04-30,TG,0,3286.0,170831.0,,,0.0
410,2017-04-30,TI,1,4365.42,210041.0,0.0,0.0,0.0
411,2017-04-30,VD,1,4267.26,488905.0,0.0,1.0,0.0
412,2017-04-30,VS,0,2812.5,207639.0,,,0.0
413,2017-04-30,NE,0,3126.0,106567.0,,,0.0
414,2017-04-30,GE,0,4892.0,309359.0,,,0.0
415,2017-04-30,JU,0,4408.6,42657.0,,,0.0
416,2017-05-31,ZG,13,2361.0,79087.0,0.38,0.38,0.0
417,2017-05-31,ZH,8,4356.0,952121.0,0.25,0.62,0.0
418,2017-05-31,BE,0,3180.9,622668.0,,,0.0
419,2017-05-31,LU,0,2629.7,252896.0,,,0.0
420,2017-05-31,UR,0,2990.19,21656.0,,,0.0
421,2017-05-31,SZ,0,3063.45,99111.0,,,0.0
422,2017-05-31,OW,1,2726.3,23079.0,1.0,0.0,0.0
423,2017-05-31,NW,0,2541.0,26620.0,,,0.0
424,2017-05-31,GL,0,3362.0,24631.0,,,0.0
425,2017-05-31,FR,0,3103.05,195404.0,,,0.0
426,2017-05-31,SO,0,3273.2,167169.0,,,0.0
427,2017-05-31,BS,0,4857.0,122052.0,,,0.0
428,2017-05-31,BL,0,3542.0,169687.0,,,0.0
429,2017-05-31,SH,1,3364.0,48973.0,0.0,0.0,0.0
430,2017-05-31,AR,0,3390.0,33438.0,,,0.0
431,2017-05-31,AI,0,2838.0,9613.0,,,0.0
432,2017-05-31,SG,0,3476.0,309810.0,,,0.0
433,2017-05-31,GR,1,3602.0,120638.0,1.0,0.0,0.0
434,2017-05-31,AG,0,3021.2,418619.0,,,0.0
435,2017-05-31,TG,0,3286.0,170831.0,,,0.0
436,2017-05-31,TI,1,4365.42,210041.0,0.0,0.0,0.0
437,2017-05-31,VD,1,4267.26,488905.0,0.0,1.0,0.0
438,2017-05-31,VS,0,2812.5,207639.0,,,0.0
439,2017-05-31,NE,0,3126.0,106567.0,,,0.0
440,2017-05-31,GE,0,4892.0,309359.0,,,0.0
441,2017-05-31,JU,0,4408.6,42657.0,,,0.0
442,2017-06-30,ZG,16,2361.0,79087.0,0.44,0.38,0.0
443,2017-06-30,ZH,8,4356.0,952121.0,0.25,0.62,0.0
444,2017-06-30,BE,0,3180.9,622668.0,,,0.0
445,2017-06-30,LU,0,2629.7,252896.0,,,0.0
446,2017-06-30,UR,0,2990.19,21656.0,,,0.0
447,2017-06-30,SZ,0,3063.45,99111.0,,,0.0
448,2017-06-30,OW,1,2726.3,23079.0,1.0,0.0,0.0
449,2017-06-30,NW,0,2541.0,26620.0,,,0.0
450,2017-06-30,GL,0,3362.0,24631.0,,,0.0
451,2017-06-30,FR,0,3103.05,195404.0,,,0.0
452,2017-06-30,SO,0,3273.2,167169.0,,,0.0
453,2017-06-30,BS,0,4857.0,122052.0,,,0.0
454,2017-06-30,BL,0,3542.0,169687.0,,,0.0
455,2017-06-30,SH,1,3364.0,48973.0,0.0,0.0,0.0
456,2017-06-30,AR,0,3390.0,33438.0,,,0.0
457,2017-06-30,AI,0,2838.0,9613.0,,,0.0
458,2017-06-30,SG,0,3476.0,309810.0,,,0.0
459,2017-06-30,GR,1,3602.0,120638.0,1.0,0.0,0.0
460,2017-06-30,AG,0,3021.2,418619.0,,,0.0
461,2017-06-30,TG,0,3286.0,170831.0,,,0.0
462,2017-06-30,TI,1,4365.42,210041.0,0.0,0.0,0.0
463,2017-06-30,VD,1,4267.26,488905.0,0.0,1.0,0.0
464,2017-06-30,VS,0,2812.5,207639.0,,,0.0
465,2017-06-30,NE,0,3126.0,106567.0,,,0.0
466,2017-06-30,GE,0,4892.0,309359.0,,,0.0
467,2017-06-30,JU,0,4408.6,42657.0,,,0.0
468,2017-07-31,ZG,17,2361.0,79087.0,0.47,0.35,0.0
469,2017-07-31,ZH,8,4356.0,952121.0,0.25,0.62,0.0
470,2017-07-31,BE,0,3180.9,622668.0,,,0.0
471,2017-07-31,LU,0,2629.7,252896.0,,,0.0
472,2017-07-31,UR,0,2990.19,21656.0,,,0.0
473,2017-07-31,SZ,0,3063.45,99111.0,,,0.0
474,2017-07-31,OW,1,2726.3,23079.0,1.0,0.0,0.0
475,2017-07-31,NW,0,2541.0,26620.0,,,0.0
476,2017-07-31,GL,0,3362.0,24631.0,,,0.0
477,2017-07-31,FR,0,3103.05,195404.0,,,0.0
478,2017-07-31,SO,0,3273.2,167169.0,,,0.0
479,2017-07-31,BS,0,4857.0,122052.0,,,0.0
480,2017-07-31,BL,0,3542.0,169687.0,,,0.0
481,2017-07-31,SH,1,3364.0,48973.0,0.0,0.0,0.0
482,2017-07-31,AR,0,3390.0,33438.0,,,0.0
483,2017-07-31,AI,0,2838.0,9613.0,,,0.0
484,2017-07-31,SG,0,3476.0,309810.0,,,0.0
485,2017-07-31,GR,1,3602.0,120638.0,1.0,0.0,0.0
486,2017-07-31,AG,0,3021.2,418619.0,,,0.0
487,2017-07-31,TG,0,3286.0,170831.0,,,0.0
488,2017-07-31,TI,2,4365.42,210041.0,0.0,0.5,0.0
489,2017-07-31,VD,1,4267.26,488905.0,0.0,1.0,0.0
490,2017-07-31,VS,0,2812.5,207639.0,,,0.0
491,2017-07-31,NE,0,3126.0,106567.0,,,0.0
492,2017-07-31,GE,0,4892.0,309359.0,,,0.0
493,2017-07-31,JU,0,4408.6,42657.0,,,0.0
494,2017-08-31,ZG,17,2361.0,79087.0,0.47,0.35,0.0
495,2017-08-31,ZH,8,4356.0,952121.0,0.25,0.62,0.0
496,2017-08-31,BE,0,3180.9,622668.0,,,0.0
497,2017-08-31,LU,1,2629.7,252896.0,1.0,0.0,0.0
498,2017-08-31,UR,0,2990.19,21656.0,,,0.0
499,2017-08-31,SZ,0,3063.45,99111.0,,,0.0
500,2017-08-31,OW,1,2726.3,23079.0,1.0,0.0,0.0
501,2017-08-31,NW,0,2541.0,26620.0,,,0.0
502,2017-08-31,GL,0,3362.0,24631.0,,,0.0
503,2017-08-31,FR,0,3103.05,195404.0,,,0.0
504,2017-08-31,SO,0,3273.2,167169.0,,,0.0
505,2017-08-31,BS,0,4857.0,122052.0,,,0.0
506,2017-08-31,BL,0,3542.0,169687.0,,,0.0
507,2017-08-31,SH,1,3364.0,48973.0,0.0,0.0,0.0
508,2017-08-31,AR,0,3390.0,33438.0,,,0.0
509,2017-08-31,AI,0,2838.0,9613.0,,,0.0
510,2017-08-31,SG,0,3476.0,309810.0,,,0.0
511,2017-08-31,GR,1,3602.0,120638.0,1.0,0.0,0.0
512,2017-08-31,AG,0,3021.2,418619.0,,,0.0
513,2017-08-31,TG,0,3286.0,170831.0,,,0.0
514,2017-08-31,TI,2,4365.42,210041.0,0.0,0.5,0.0
515,2017-08-31,VD,1,4267.26,488905.0,0.0,1.0,0.0
516,2017-08-31,VS,0,2812.5,207639.0,,,0.0
517,2017-08-31,NE,0,3126.0,106567.0,,,0.0
518,2017-08-31,GE,0,4892.0,309359.0,,,0.0
519,2017-08-31,JU,0,4408.6,42657.0,,,0.0
520,2017-09-30,ZG,18,2361.0,79087.0,0.44,0.33,0.0
521,2017-09-30,ZH,8,4356.0,952121.0,0.25,0.62,0.0
522,2017-09-30,BE,0,3180.9,622668.0,,,0.0
523,2017-09-30,LU,1,2629.7,252896.0,1.0,0.0,0.0
524,2017-09-30,UR,0,2990.19,21656.0,,,0.0
525,2017-09-30,SZ,0,3063.45,99111.0,,,0.0
526,2017-09-30,OW,1,2726.3,23079.0,1.0,0.0,0.0
527,2017-09-30,NW,0,2541.0,26620.0,,,0.0
528,2017-09-30,GL,0,3362.0,24631.0,,,0.0
529,2017-09-30,FR,0,3103.05,195404.0,,,0.0
530,2017-09-30,SO,0,3273.2,167169.0,,,0.0
531,2017-09-30,BS,0,4857.0,122052.0,,,0.0
532,2017-09-30,BL,0,3542.0,169687.0,,,0.0
533,2017-09-30,SH,1,3364.0,48973.0,0.0,0.0,0.0
534,2017-09-30,AR,0,3390.0,33438.0,,,0.0
535,2017-09-30,AI,0,2838.0,9613.0,,,0.0
536,2017-09-30,SG,0,3476.0,309810.0,,,0.0
537,2017-09-30,GR,1,3602.0,120638.0,1.0,0.0,0.0
538,2017-09-30,AG,0,3021.2,418619.0,,,0.0
539,2017-09-30,TG,0,3286.0,170831.0,,,0.0
540,2017-09-30,TI,2,4365.42,210041.0,0.0,0.5,0.0
541,2017-09-30,VD,1,4267.26,488905.0,0.0,1.0,0.0
542,2017-09-30,VS,0,2812.5,207639.0,,,0.0
543,2017-09-30,NE,0,3126.0,106567.0,,,0.0
544,2017-09-30,GE,1,4892.0,309359.0,1.0,0.0,0.0
545,2017-09-30,JU,0,4408.6,42657.0,,,0.0
546,2017-10-31,ZG,22,2361.0,79087.0,0.45,0.36,0.0
547,2017-10-31,ZH,10,4356.0,952121.0,0.2,0.7,0.0
548,2017-10-31,BE,0,3180.9,622668.0,,,0.0
549,2017-10-31,LU,1,2629.7,252896.0,1.0,0.0,0.0
550,2017-10-31,UR,0,2990.19,21656.0,,,0.0
551,2017-10-31,SZ,0,3063.45,99111.0,,,0.0
552,2017-10-31,OW,1,2726.3,23079.0,1.0,0.0,0.0
553,2017-10-31,NW,0,2541.0,26620.0,,,0.0
554,2017-10-31,GL,0,3362.0,24631.0,,,0.0
555,2017-10-31,FR,0,3103.05,195404.0,,,0.0
556,2017-10-31,SO,0,3273.2,167169.0,,,0.0
557,2017-10-31,BS,0,4857.0,122052.0,,,0.0
558,2017-10-31,BL,0,3542.0,169687.0,,,0.0
559,2017-10-31,SH,1,3364.0,48973.0,0.0,0.0,0.0
560,2017-10-31,AR,0,3390.0,33438.0,,,0.0
561,2017-10-31,AI,0,2838.0,9613.0,,,0.0
562,2017-10-31,SG,0,3476.0,309810.0,,,0.0
563,2017-10-31,GR,1,3602.0,120638.0,1.0,0.0,0.0
564,2017-10-31,AG,0,3021.2,418619.0,,,0.0
565,2017-10-31,TG,0,3286.0,170831.0,,,0.0
566,2017-10-31,TI,2,4365.42,210041.0,0.0,0.5,0.0
567,2017-10-31,VD,1,4267.26,488905.0,0.0,1.0,0.0
568,2017-10-31,VS,0,2812.5,207639.0,,,0.0
569,2017-10-31,NE,0,3126.0,106567.0,,,0.0
570,2017-10-31,GE,1,4892.0,309359.0,1.0,0.0,0.0
571,2017-10-31,JU,0,4408.6,42657.0,,,0.0
572,2017-11-30,ZG,25,2361.0,79087.0,0.44,0.36,0.0
573,2017-11-30,ZH,11,4356.0,952121.0,0.27,0.64,0.0
574,2017-11-30,BE,0,3180.9,622668.0,,,0.0
575,2017-11-30,LU,1,2629.7,252896.0,1.0,0.0,0.0
576,2017-11-30,UR,0,2990.19,21656.0,,,0.0
577,2017-11-30,SZ,0,3063.45,99111.0,,,0.0
578,2017-11-30,OW,1,2726.3,23079.0,1.0,0.0,0.0
579,2017-11-30,NW,0,2541.0,26620.0,,,0.0
580,2017-11-30,GL,0,3362.0,24631.0,,,0.0
581,2017-11-30,FR,0,3103.05,195404.0,,,0.0
582,2017-11-30,SO,0,3273.2,167169.0,,,0.0
583,2017-11-30,BS,0,4857.0,122052.0,,,0.0
584,2017-11-30,BL,0,3542.0,169687.0,,,0.0
585,2017-11-30,SH,1,3364.0,48973.0,0.0,0.0,0.0
586,2017-11-30,AR,0,3390.0,33438.0,,,0.0
587,2017-11-30,AI,0,2838.0,9613.0,,,0.0
588,2017-11-30,SG,0,3476.0,309810.0,,,0.0
589,2017-11-30,GR,1,3602.0,120638.0,1.0,0.0,0.0
590,2017-11-30,AG,0,3021.2,418619.0,,,0.0
591,2017-11-30,TG,0,3286.0,170831.0,,,0.0
592,2017-11-30,TI,2,4365.42,210041.0,0.0,0.5,0.0
593,2017-11-30,VD,2,4267.26,488905.0,0.5,0.5,0.0
594,2017-11-30,VS,0,2812.5,207639.0,,,0.0
595,2017-11-30,NE,0,3126.0,106567.0,,,0.0
596,2017-11-30,GE,1,4892.0,309359.0,1.0,0.0,0.0
597,2017-11-30,JU,0,4408.6,42657.0,,,0.0
598,2017-12-31,ZG,30,2361.0,79087.0,0.43,0.4,0.0
599,2017-12-31,ZH,12,4356.0,952121.0,0.25,0.58,0.0
600,2017-12-31,BE,1,3180.9,622668.0,0.0,0.0,0.0
601,2017-12-31,LU,1,2629.7,252896.0,1.0,0.0,0.0
602,2017-12-31,UR,1,2990.19,21656.0,0.0,0.0,0.0
603,2017-12-31,SZ,0,3063.45,99111.0,,,0.0
604,2017-12-31,OW,1,2726.3,23079.0,1.0,0.0,0.0
605,2017-12-31,NW,0,2541.0,26620.0,,,0.0
606,2017-12-31,GL,0,3362.0,24631.0,,,0.0
607,2017-12-31,FR,0,3103.05,195404.0,,,0.0
608,2017-12-31,SO,0,3273.2,167169.0,,,0.0
609,2017-12-31,BS,0,4857.0,122052.0,,,0.0
610,2017-12-31,BL,0,3542.0,169687.0,,,0.0
611,2017-12-31,SH,1,3364.0,48973.0,0.0,0.0,0.0
612,2017-12-31,AR,0,3390.0,33438.0,,,0.0
613,2017-12-31,AI,0,2838.0,9613.0,,,0.0
614,2017-12-31,SG,0,3476.0,309810.0,,,0.0
615,2017-12-31,GR,1,3602.0,120638.0,1.0,0.0,0.0
616,2017-12-31,AG,0,3021.2,418619.0,,,0.0
617,2017-12-31,TG,0,3286.0,170831.0,,,0.0
618,2017-12-31,TI,2,4365.42,210041.0,0.0,0.5,0.0
619,2017-12-31,VD,2,4267.26,488905.0,0.5,0.5,0.0
620,2017-12-31,VS,0,2812.5,207639.0,,,0.0
621,2017-12-31,NE,0,3126.0,106567.0,,,0.0
622,2017-12-31,GE,1,4892.0,309359.0,1.0,0.0,0.0
623,2017-12-31,JU,0,4408.6,42657.0,,,0.0
624,2018-01-31,ZG,32,2361.5,79597.0,0.44,0.41,0.0
625,2018-01-31,ZH,12,4356.0,962059.0,0.25,0.58,0.0
626,2018-01-31,BE,1,3180.9,622412.0,0.0,0.0,0.0
627,2018-01-31,LU,1,2629.7,254126.0,1.0,0.0,0.0
628,2018-01-31,UR,1,2982.3,21651.0,0.0,0.0,0.0
629,2018-01-31,SZ,0,3043.85,99947.0,,,0.0
630,2018-01-31,OW,1,2726.3,23100.0,1.0,0.0,0.0
631,2018-01-31,NW,0,2541.0,26552.0,,,0.0
632,2018-01-31,GL,0,3357.0,24566.0,,,0.0
633,2018-01-31,FR,0,3103.05,197382.0,,,0.0
634,2018-01-31,SO,0,3256.5,167704.0,,,0.0
635,2018-01-31,BS,0,4857.0,122466.0,,,0.0
636,2018-01-31,BL,0,3542.0,169597.0,,,0.0
637,2018-01-31,SH,1,3327.0,49233.0,0.0,0.0,0.0
638,2018-01-31,AR,0,3390.0,33220.0,,,0.0
639,2018-01-31,AI,0,2838.0,9630.0,,,0.0
640,2018-01-31,SG,0,3476.0,310799.0,,,0.0
641,2018-01-31,GR,1,3635.0,120386.0,1.0,0.0,0.0
642,2018-01-31,AG,0,3021.2,421254.0,,,0.0
643,2018-01-31,TG,0,3286.0,171646.0,,,0.0
644,2018-01-31,TI,3,4340.75,209350.0,0.0,0.67,0.0
645,2018-01-31,VD,2,4267.26,492075.0,0.5,0.5,0.0
646,2018-01-31,VS,0,2812.5,208500.0,,,0.0
647,2018-01-31,NE,0,3126.0,105812.0,,,0.0
648,2018-01-31,GE,1,4892.0,312012.0,1.0,0.0,0.0
649,2018-01-31,JU,0,4403.55,42692.0,,,0.0
650,2018-02-28,ZG,37,2361.5,79597.0,0.43,0.41,0.0
651,2018-02-28,ZH,13,4356.0,962059.0,0.31,0.54,0.0
652,2018-02-28,BE,1,3180.9,622412.0,0.0,0.0,0.0
653,2018-02-28,LU,1,2629.7,254126.0,1.0,0.0,0.0
654,2018-02-28,UR,1,2982.3,21651.0,0.0,0.0,0.0
655,2018-02-28,SZ,0,3043.85,99947.0,,,0.0
656,2018-02-28,OW,1,2726.3,23100.0,1.0,0.0,0.0
657,2018-02-28,NW,0,2541.0,26552.0,,,0.0
658,2018-02-28,GL,0,3357.0,24566.0,,,0.0
659,2018-02-28,FR,0,3103.05,197382.0,,,0.0
660,2018-02-28,SO,0,3256.5,167704.0,,,0.0
661,2018-02-28,BS,0,4857.0,122466.0,,,0.0
662,2018-02-28,BL,0,3542.0,169597.0,,,0.0
663,2018-02-28,SH,1,3327.0,49233.0,0.0,0.0,0.0
664,2018-02-28,AR,0,3390.0,33220.0,,,0.0
665,2018-02-28,AI,0,2838.0,9630.0,,,0.0
666,2018-02-28,SG,0,3476.0,310799.0,,,0.0
667,2018-02-28,GR,1,3635.0,120386.0,1.0,0.0,0.0
668,2018-02-28,AG,0,3021.2,421254.0,,,0.0
669,2018-02-28,TG,0,3286.0,171646.0,,,0.0
670,2018-02-28,TI,4,4340.75,209350.0,0.0,0.5,0.0
671,2018-02-28,VD,2,4267.26,492075.0,0.5,0.5,0.0
672,2018-02-28,VS,0,2812.5,208500.0,,,0.0
673,2018-02-28,NE,0,3126.0,105812.0,,,0.0
674,2018-02-28,GE,1,4892.0,312012.0,1.0,0.0,0.0
675,2018-02-28,JU,0,4403.55,42692.0,,,0.0
676,2018-03-31,ZG,40,2361.5,79597.0,0.48,0.38,0.0
677,2018-03-31,ZH,15,4356.0,962059.0,0.27,0.6,0.0
678,2018-03-31,BE,1,3180.9,622412.0,0.0,0.0,0.0
679,2018-03-31,LU,1,2629.7,254126.0,1.0,0.0,0.0
680,2018-03-31,UR,1,2982.3,21651.0,0.0,0.0,0.0
681,2018-03-31,SZ,1,3043.85,99947.0,1.0,0.0,0.0
682,2018-03-31,OW,1,2726.3,23100.0,1.0,0.0,0.0
683,2018-03-31,NW,0,2541.0,26552.0,,,0.0
684,2018-03-31,GL,0,3357.0,24566.0,,,0.0
685,2018-03-31,FR,0,3103.05,197382.0,,,0.0
686,2018-03-31,SO,0,3256.5,167704.0,,,0.0
687,2018-03-31,BS,0,4857.0,122466.0,,,0.0
688,2018-03-31,BL,0,3542.0,169597.0,,,0.0
689,2018-03-31,SH,1,3327.0,49233.0,0.0,0.0,0.0
690,2018-03-31,AR,0,3390.0,33220.0,,,0.0
691,2018-03-31,AI,0,2838.0,9630.0,,,0.0
692,2018-03-31,SG,0,3476.0,310799.0,,,0.0
693,2018-03-31,GR,1,3635.0,120386.0,1.0,0.0,0.0
694,2018-03-31,AG,0,3021.2,421254.0,,,0.0
695,2018-03-31,TG,0,3286.0,171646.0,,,0.0
696,2018-03-31,TI,4,4340.75,209350.0,0.0,0.5,0.0
697,2018-03-31,VD,2,4267.26,492075.0,0.5,0.5,0.0
698,2018-03-31,VS,0,2812.5,208500.0,,,0.0
699,2018-03-31,NE,0,3126.0,105812.0,,,0.0
700,2018-03-31,GE,1,4892.0,312012.0,1.0,0.0,0.0
701,2018-03-31,JU,0,4403.55,42692.0,,,0.0
702,2018-04-30,ZG,43,2361.5,79597.0,0.47,0.35,0.0
703,2018-04-30,ZH,17,4356.0,962059.0,0.35,0.53,0.0
704,2018-04-30,BE,1,3180.9,622412.0,0.0,0.0,0.0
705,2018-04-30,LU,1,2629.7,254126.0,1.0,0.0,0.0
706,2018-04-30,UR,1,2982.3,21651.0,0.0,0.0,0.0
707,2018-04-30,SZ,2,3043.85,99947.0,1.0,0.0,0.0
708,2018-04-30,OW,1,2726.3,23100.0,1.0,0.0,0.0
709,2018-04-30,NW,0,2541.0,26552.0,,,0.0
710,2018-04-30,GL,0,3357.0,24566.0,,,0.0
711,2018-04-30,FR,0,3103.05,197382.0,,,0.0
712,2018-04-30,SO,0,3256.5,167704.0,,,0.0
713,2018-04-30,BS,0,4857.0,122466.0,,,0.0
714,2018-04-30,BL,0,3542.0,169597.0,,,0.0
715,2018-04-30,SH,1,3327.0,49233.0,0.0,0.0,0.0
716,2018-04-30,AR,0,3390.0,33220.0,,,0.0
717,2018-04-30,AI,0,2838.0,9630.0,,,0.0
718,2018-04-30,SG,0,3476.0,310799.0,,,0.0
719,2018-04-30,GR,1,3635.0,120386.0,1.0,0.0,0.0
720,2018-04-30,AG,0,3021.2,421254.0,,,0.0
721,2018-04-30,TG,0,3286.0,171646.0,,,0.0
722,2018-04-30,TI,6,4340.75,209350.0,0.0,0.5,0.0
723,2018-04-30,VD,2,4267.26,492075.0,0.5,0.5,0.0
724,2018-04-30,VS,0,2812.5,208500.0,,,0.0
725,2018-04-30,NE,0,3126.0,105812.0,,,0.0
726,2018-04-30,GE,3,4892.0,312012.0,1.0,0.0,0.0
727,2018-04-30,JU,0,4403.55,42692.0,,,0.0
728,2018-05-31,ZG,48,2361.5,79597.0,0.48,0.33,0.0
729,2018-05-31,ZH,18,4356.0,962059.0,0.39,0.5,0.0
730,2018-05-31,BE,1,3180.9,622412.0,0.0,0.0,0.0
731,2018-05-31,LU,1,2629.7,254126.0,1.0,0.0,0.0
732,2018-05-31,UR,1,2982.3,21651.0,0.0,0.0,0.0
733,2018-05-31,SZ,2,3043.85,99947.0,1.0,0.0,0.0
734,2018-05-31,OW,1,2726.3,23100.0,1.0,0.0,0.0
735,2018-05-31,NW,0,2541.0,26552.0,,,0.0
